SRP_ERP_ID,PMIDs,PMID_Count,study_title,study_description,organism,study_type,platform,run_count,total_size,study_publication_date
SRP513242,37873453; 39068660,2,,,,,,,,
SRP513300,39941812,1,,,,,,,,
SRP513394,33161160,1,,,,,,,,
SRP513866,38815928,1,,,,,,,,
SRP513999,38958646,1,,,,,,,,
SRP514012,38958646,1,,,,,,,,
SRP514067,39150543,1,,,,,,,,
SRP514229,38975874,1,,,,,,,,
SRP515646,38975897,1,,,,,,,,
SRP515681,39048708,1,,,,,,,,
SRP515882,39554175,1,,,,,,,,
SRP515891,39048708,1,,,,,,,,
SRP516007,40026233,1,,,,,,,,
SRP516929,39663454,1,,,,,,,,
SRP516932,39663454,1,,,,,,,,
SRP517419,39056192,1,,,,,,,,
SRP517624,39207369,1,,,,,,,,
SRP517821,39636739,1,,,,,,,,
SRP518757,39151421,1,,,,,,,,
SRP519960,39232581,1,,,,,,,,
SRP519963,39232581,1,,,,,,,,
SRP521306,39214097,1,,,,,,,,
SRP521307,39214097,1,,,,,,,,
SRP521439,39454027,1,,,,,,,,
SRP521997,39289380,1,,,,,,,,
SRP522284,39235528,1,,,,,,,,
SRP522289,39235528,1,,,,,,,,
SRP522292,39235528,1,,,,,,,,
SRP522914,39317739,1,,,,,,,,
SRP522982,39149696,1,,,,,,,,
SRP522996,39149696,1,,,,,,,,
SRP523080,40057483,1,,,,,,,,
SRP523313,39217614,1,,,,,,,,
SRP523598,39214097,1,,,,,,,,
SRP523731,39259809,1,,,,,,,,
SRP523738,39259809,1,,,,,,,,
SRP523741,39259809,1,,,,,,,,
SRP523947,39521886,1,,,,,,,,
SRP525424,39475509,1,,,,,,,,
SRP525675,39372930,1,,,,,,,,
SRP525677,39372930,1,,,,,,,,
SRP525901,39353436,1,,,,,,,,
SRP526085,39312663,1,,,,,,,,
SRP526092,39312663,1,,,,,,,,
SRP526095,39312663,1,,,,,,,,
SRP526191,39312663,1,,,,,,,,
SRP526232,39181865,1,,,,,,,,
SRP526867,40116305,1,,,,,,,,
SRP527191,39257788,1,,,,,,,,
SRP527194,39257788,1,,,,,,,,
SRP527195,39257788,1,,,,,,,,
SRP527197,39257788,1,,,,,,,,
SRP527467,39365820,1,,,,,,,,
SRP527737,39365820,1,,,,,,,,
SRP528153,39478230,1,,,,,,,,
SRP529489,39485847,1,,,,,,,,
SRP529708,39663454,1,,,,,,,,
SRP529709,39663454,1,,,,,,,,
SRP530261,39688341,1,,,,,,,,
SRP530493,39419025,1,,,,,,,,
SRP530497,39419025,1,,,,,,,,
SRP530737,39419025,1,,,,,,,,
SRP531277,39417215,1,,,,,,,,
SRP531671,39779672,1,,,,,,,,
SRP531673,39779672,1,,,,,,,,
SRP531676,39779672,1,,,,,,,,
SRP531677,39779672,1,,,,,,,,
SRP531680,39779672,1,,,,,,,,
SRP531929,39446585,1,,,,,,,,
SRP531932,39446585,1,,,,,,,,
SRP532077,39393357,1,,,,,,,,
SRP532297,39773984,1,,,,,,,,
SRP532328,39773984,1,,,,,,,,
SRP532329,39561280,1,,,,,,,,
SRP532355,39303722,1,,,,,,,,
SRP532508,39330965,1,,,,,,,,
SRP532571,39303722,1,,,,,,,,
SRP532588,39303722,1,,,,,,,,
SRP532962,39567689,1,,,,,,,,
SRP533009,39745352,1,,,,,,,,
SRP533010,39652470,1,,,,,,,,
SRP533644,39709604,1,,,,,,,,
SRP534188,39374382,1,,,,,,,,
SRP535250,39510072,1,,,,,,,,
SRP535809,35623341,1,,,,,,,,
SRP536118,39663454,1,,,,,,,,
SRP536524,39632628,1,,,,,,,,
SRP536815,39378878,1,,,,,,,,
SRP537589,39792661,1,,,,,,,,
SRP541736,39561220,1,,,,,,,,
SRP545034,39782689,1,,,,,,,,
SRP545535,39939722,1,,,,,,,,
SRP547651,39838105,1,,,,,,,,
SRP547778,39631394,1,,,,,,,,
SRP547804,39631394,1,,,,,,,,
SRP548063,35483629,1,,,,,,,,
SRP548591,39792661,1,,,,,,,,
SRP550320,39793045,1,,,,,,,,
SRP551562,39844333,1,,,,,,,,
SRP552187,39763898,1,,,,,,,,
SRP552415,39763898,1,,,,,,,,
SRP552505,39763898,1,,,,,,,,
SRP553338,39901247,1,,,,,,,,
SRP553402,39901247,1,,,,,,,,
SRP553403,39901247,1,,,,,,,,
SRP554102,39804147,1,,,,,,,,
SRP554280,40027828,1,,,,,,,,
SRP554506,40009641,1,,,,,,,,
SRP554507,40009641,1,,,,,,,,
SRP554508,40009641,1,,,,,,,,
SRP556895,39935886,1,,,,,,,,
SRP558765,39910293,1,,,,,,,,
SRP567865,40050047,1,,,,,,,,
SRP569684,40166195,1,,,,,,,,
SRP569706,40166195,1,,,,,,,,
SRP570722,40185889,1,,,,,,,,
SRP596244,31378984,1,,,,,,,,
SRP612748,40166192,1,,,,,,,,
SRP620537,34155000,1,,,,,,,,
SRP625708,35367211,1,,,,,,,,
